Vivado Simulator 2020.2
Time resolution is 1 ps
WARNING: File younghee.mem referenced on C:/working/FPAG_Harman/250718_OV7670_HDMI_V2/250718_OV7670_HDMI_V2.srcs/sources_1/VGA/QVGA_MemController.sv at line 55 cannot be opened for reading. Please ensure that this file is available in the current working directory.
time	reset	busy	DE	Hsync	Vsync	pixel_clk
                   0	1	x	1	1	1	0
              100000	0	x	1	1	1	0
Warning: NUMERIC_STD."=": metavalue detected, returning FALSE
Time: 140 ns  Iteration: 3  Process: /tb_TOP_OV7670_HDMI/uut/u_rgb2dvi/\DataEncoders(0)\/DataEncoder/line__154  File: C:/working/FPAG_Harman/250718_OV7670_HDMI_V2/250718_OV7670_HDMI_V2.srcs/sources_1/HDMI/TMDS_Encoder.vhd
Warning: NUMERIC_STD."=": metavalue detected, returning FALSE
Time: 140 ns  Iteration: 3  Process: /tb_TOP_OV7670_HDMI/uut/u_rgb2dvi/\DataEncoders(1)\/DataEncoder/line__154  File: C:/working/FPAG_Harman/250718_OV7670_HDMI_V2/250718_OV7670_HDMI_V2.srcs/sources_1/HDMI/TMDS_Encoder.vhd
Warning: NUMERIC_STD."=": metavalue detected, returning FALSE
Time: 140 ns  Iteration: 3  Process: /tb_TOP_OV7670_HDMI/uut/u_rgb2dvi/\DataEncoders(2)\/DataEncoder/line__154  File: C:/working/FPAG_Harman/250718_OV7670_HDMI_V2/250718_OV7670_HDMI_V2.srcs/sources_1/HDMI/TMDS_Encoder.vhd
           102720000	0	0	1	1	1	0
           102740000	0	0	1	1	1	1
           102760000	0	0	1	1	1	0
           102780000	0	0	1	1	1	1
           102800000	0	0	1	1	1	0
           102820000	0	0	1	1	1	1
           102840000	0	0	1	1	1	0
           102860000	0	0	1	1	1	1
           102880000	0	0	1	1	1	0
           102900000	0	0	1	1	1	1
           102920000	0	0	1	1	1	0
           102940000	0	0	1	1	1	1
           102960000	0	0	1	1	1	0
           102980000	0	0	1	1	1	1
           103000000	0	0	1	1	1	0
           103020000	0	0	1	1	1	1
           103040000	0	0	1	1	1	0
           103060000	0	0	1	1	1	1
           103080000	0	0	1	1	1	0
           103100000	0	0	1	1	1	1
           103120000	0	0	1	1	1	0
           103140000	0	0	1	1	1	1
           103160000	0	0	1	1	1	0
           103180000	0	0	1	1	1	1
           103200000	0	0	1	1	1	0
           103220000	0	0	1	1	1	1
           103240000	0	0	1	1	1	0
           103260000	0	0	1	1	1	1
           103280000	0	0	1	1	1	0
           103300000	0	0	1	1	1	1
           103320000	0	0	1	1	1	0
           103340000	0	0	1	1	1	1
           103360000	0	0	1	1	1	0
           103380000	0	0	1	1	1	1
           103400000	0	0	1	1	1	0
           103420000	0	0	1	1	1	1
           103440000	0	0	1	1	1	0
           103460000	0	0	1	1	1	1
           103480000	0	0	1	1	1	0
           103500000	0	0	1	1	1	1
           103520000	0	0	1	1	1	0
           103540000	0	0	1	1	1	1
           103560000	0	0	1	1	1	0
           103580000	0	0	1	1	1	1
           103600000	0	0	1	1	1	0
           103620000	0	0	1	1	1	1
           103640000	0	0	1	1	1	0
           103660000	0	0	1	1	1	1
           103680000	0	0	1	1	1	0
           103700000	0	0	1	1	1	1
           103720000	0	0	1	1	1	0
           103740000	0	0	1	1	1	1
           103760000	0	0	1	1	1	0
           103780000	0	0	1	1	1	1
           103800000	0	0	1	1	1	0
           103820000	0	0	1	1	1	1
           103840000	0	0	1	1	1	0
           103860000	0	0	1	1	1	1
           103880000	0	0	1	1	1	0
           103900000	0	0	1	1	1	1
           103920000	0	0	1	1	1	0
           103940000	0	0	1	1	1	1
           103960000	0	0	1	1	1	0
           103980000	0	0	1	1	1	1
           104000000	0	0	1	1	1	0
           104020000	0	0	1	1	1	1
           104040000	0	0	1	1	1	0
           104060000	0	0	1	1	1	1
           104080000	0	0	1	1	1	0
           104100000	0	0	1	1	1	1
           104120000	0	0	1	1	1	0
           104140000	0	0	1	1	1	1
           104160000	0	0	1	1	1	0
           104180000	0	0	1	1	1	1
           104200000	0	0	1	1	1	0
           104220000	0	0	1	1	1	1
           104240000	0	0	1	1	1	0
           104260000	0	0	1	1	1	1
           104280000	0	0	1	1	1	0
           104300000	0	0	1	1	1	1
           104320000	0	0	1	1	1	0
           104340000	0	0	1	1	1	1
           104360000	0	0	1	1	1	0
           104380000	0	0	1	1	1	1
           104400000	0	0	1	1	1	0
           104420000	0	0	1	1	1	1
           104440000	0	0	1	1	1	0
           104460000	0	0	1	1	1	1
           104480000	0	0	1	1	1	0
           104500000	0	0	1	1	1	1
           104520000	0	0	1	1	1	0
           104540000	0	0	1	1	1	1
           104560000	0	0	1	1	1	0
           104580000	0	0	1	1	1	1
           104600000	0	0	1	1	1	0
           104620000	0	0	1	1	1	1
           104640000	0	0	1	1	1	0
           104660000	0	0	1	1	1	1
           104680000	0	0	1	1	1	0
           104700000	0	0	1	1	1	1
           104720000	0	0	1	1	1	0
           104740000	0	0	1	1	1	1
           104760000	0	0	1	1	1	0
           104780000	0	0	1	1	1	1
           104800000	0	0	1	1	1	0
           104820000	0	0	1	1	1	1
           104840000	0	0	1	1	1	0
           104860000	0	0	1	1	1	1
           104880000	0	0	1	1	1	0
           104900000	0	0	1	1	1	1
           104920000	0	0	1	1	1	0
           104940000	0	0	1	1	1	1
           104960000	0	0	1	1	1	0
           104980000	0	0	1	1	1	1
           105000000	0	0	1	1	1	0
           105020000	0	0	1	1	1	1
           105040000	0	0	1	1	1	0
           105060000	0	0	1	1	1	1
           105080000	0	0	1	1	1	0
           105100000	0	0	1	1	1	1
           105120000	0	0	1	1	1	0
           105140000	0	0	1	1	1	1
           105160000	0	0	1	1	1	0
           105180000	0	0	1	1	1	1
           105200000	0	0	1	1	1	0
           105220000	0	0	1	1	1	1
           105240000	0	0	1	1	1	0
           105260000	0	0	1	1	1	1
           105280000	0	0	1	1	1	0
           105300000	0	0	1	1	1	1
           105320000	0	0	1	1	1	0
           105340000	0	0	1	1	1	1
           105360000	0	0	1	1	1	0
           105380000	0	0	1	1	1	1
           105400000	0	0	1	1	1	0
           105420000	0	0	1	1	1	1
           105440000	0	0	1	1	1	0
           105460000	0	0	1	1	1	1
           105480000	0	0	1	1	1	0
           105500000	0	0	1	1	1	1
           105520000	0	0	1	1	1	0
           105540000	0	0	1	1	1	1
           105560000	0	0	1	1	1	0
           105580000	0	0	1	1	1	1
           105600000	0	0	1	1	1	0
           105620000	0	0	1	1	1	1
           105640000	0	0	1	1	1	0
           105660000	0	0	1	1	1	1
           105680000	0	0	1	1	1	0
           105700000	0	0	1	1	1	1
           105720000	0	0	1	1	1	0
           105740000	0	0	1	1	1	1
           105760000	0	0	1	1	1	0
           105780000	0	0	1	1	1	1
           105800000	0	0	1	1	1	0
           105820000	0	0	1	1	1	1
           105840000	0	0	1	1	1	0
           105860000	0	0	1	1	1	1
           105880000	0	0	1	1	1	0
           105900000	0	0	1	1	1	1
           105920000	0	0	1	1	1	0
           105940000	0	0	1	1	1	1
           105960000	0	0	1	1	1	0
           105980000	0	0	1	1	1	1
           106000000	0	0	1	1	1	0
           106020000	0	0	1	1	1	1
           106040000	0	0	1	1	1	0
           106060000	0	0	1	1	1	1
           106080000	0	0	1	1	1	0
           106100000	0	0	1	1	1	1
           106120000	0	0	1	1	1	0
           106140000	0	0	1	1	1	1
           106160000	0	0	1	1	1	0
           106180000	0	0	1	1	1	1
           106200000	0	0	1	1	1	0
           106220000	0	0	1	1	1	1
           106240000	0	0	1	1	1	0
           106260000	0	0	1	1	1	1
           106280000	0	0	1	1	1	0
           106300000	0	0	1	1	1	1
           106320000	0	0	1	1	1	0
           106340000	0	0	1	1	1	1
           106360000	0	0	1	1	1	0
           106380000	0	0	1	1	1	1
           106400000	0	0	1	1	1	0
           106420000	0	0	1	1	1	1
           106440000	0	0	1	1	1	0
           106460000	0	0	1	1	1	1
           106480000	0	0	1	1	1	0
           106500000	0	0	1	1	1	1
           106520000	0	0	1	1	1	0
           106540000	0	0	1	1	1	1
           106560000	0	0	1	1	1	0
           106580000	0	0	1	1	1	1
           106600000	0	0	1	1	1	0
           106620000	0	0	1	1	1	1
           106640000	0	0	1	1	1	0
           106660000	0	0	1	1	1	1
           106680000	0	0	1	1	1	0
           106700000	0	0	1	1	1	1
           106720000	0	0	1	1	1	0
           106740000	0	0	1	1	1	1
           106760000	0	0	1	1	1	0
           106780000	0	0	1	1	1	1
           106800000	0	0	1	1	1	0
           106820000	0	0	1	1	1	1
           106840000	0	0	1	1	1	0
           106860000	0	0	1	1	1	1
           106880000	0	0	1	1	1	0
           106900000	0	0	1	1	1	1
           106920000	0	0	1	1	1	0
           106940000	0	0	1	1	1	1
           106960000	0	0	1	1	1	0
           106980000	0	0	1	1	1	1
           107000000	0	0	1	1	1	0
           107020000	0	0	1	1	1	1
           107040000	0	0	1	1	1	0
           107060000	0	0	1	1	1	1
           107080000	0	0	1	1	1	0
           107100000	0	0	1	1	1	1
           107120000	0	0	1	1	1	0
           107140000	0	0	1	1	1	1
           107160000	0	0	1	1	1	0
           107180000	0	0	1	1	1	1
           107200000	0	0	1	1	1	0
           107220000	0	0	1	1	1	1
           107240000	0	0	1	1	1	0
           107260000	0	0	1	1	1	1
           107280000	0	0	1	1	1	0
           107300000	0	0	1	1	1	1
           107320000	0	0	1	1	1	0
           107340000	0	0	1	1	1	1
           107360000	0	0	1	1	1	0
           107380000	0	0	1	1	1	1
           107400000	0	0	1	1	1	0
           107420000	0	0	1	1	1	1
           107440000	0	0	1	1	1	0
           107460000	0	0	1	1	1	1
           107480000	0	0	1	1	1	0
           107500000	0	0	1	1	1	1
           107520000	0	0	1	1	1	0
           107540000	0	0	1	1	1	1
           107560000	0	0	1	1	1	0
           107580000	0	0	1	1	1	1
           107600000	0	0	1	1	1	0
           107620000	0	0	1	1	1	1
           107640000	0	0	1	1	1	0
           107660000	0	0	1	1	1	1
           107680000	0	0	1	1	1	0
           107700000	0	0	1	1	1	1
           107720000	0	0	1	1	1	0
           107740000	0	0	1	1	1	1
           107760000	0	0	1	1	1	0
           107780000	0	0	1	1	1	1
           107800000	0	0	1	1	1	0
           107820000	0	0	1	1	1	1
           107840000	0	0	1	1	1	0
           107860000	0	0	1	1	1	1
           107880000	0	0	1	1	1	0
           107900000	0	0	1	1	1	1
           107920000	0	0	1	1	1	0
           107940000	0	0	1	1	1	1
           107960000	0	0	1	1	1	0
           107980000	0	0	1	1	1	1
           108000000	0	0	1	1	1	0
           108020000	0	0	1	1	1	1
           108040000	0	0	1	1	1	0
           108060000	0	0	1	1	1	1
           108080000	0	0	1	1	1	0
           108100000	0	0	1	1	1	1
           108120000	0	0	1	1	1	0
           108140000	0	0	1	1	1	1
           108160000	0	0	1	1	1	0
           108180000	0	0	1	1	1	1
           108200000	0	0	1	1	1	0
           108220000	0	0	1	1	1	1
           108240000	0	0	1	1	1	0
           108260000	0	0	1	1	1	1
           108280000	0	0	1	1	1	0
           108300000	0	0	1	1	1	1
           108320000	0	0	1	1	1	0
           108340000	0	0	1	1	1	1
           108360000	0	0	1	1	1	0
           108380000	0	0	1	1	1	1
           108400000	0	0	1	1	1	0
           108420000	0	0	1	1	1	1
           108440000	0	0	1	1	1	0
           108460000	0	0	1	1	1	1
           108480000	0	0	1	1	1	0
           108500000	0	0	1	1	1	1
           108520000	0	0	1	1	1	0
           108540000	0	0	1	1	1	1
           108560000	0	0	1	1	1	0
           108580000	0	0	1	1	1	1
           108600000	0	0	1	1	1	0
           108620000	0	0	1	1	1	1
           108640000	0	0	1	1	1	0
           108660000	0	0	1	1	1	1
           108680000	0	0	1	1	1	0
           108700000	0	0	1	1	1	1
           108720000	0	0	1	1	1	0
           108740000	0	0	1	1	1	1
           108760000	0	0	1	1	1	0
           108780000	0	0	1	1	1	1
           108800000	0	0	1	1	1	0
           108820000	0	0	1	1	1	1
           108840000	0	0	1	1	1	0
           108860000	0	0	1	1	1	1
           108880000	0	0	1	1	1	0
           108900000	0	0	1	1	1	1
           108920000	0	0	1	1	1	0
           108940000	0	0	1	1	1	1
           108960000	0	0	1	1	1	0
           108980000	0	0	1	1	1	1
           109000000	0	0	1	1	1	0
           109020000	0	0	1	1	1	1
           109040000	0	0	1	1	1	0
           109060000	0	0	1	1	1	1
           109080000	0	0	1	1	1	0
           109100000	0	0	1	1	1	1
           109120000	0	0	1	1	1	0
           109140000	0	0	1	1	1	1
           109160000	0	0	1	1	1	0
           109180000	0	0	1	1	1	1
           109200000	0	0	1	1	1	0
           109220000	0	0	1	1	1	1
           109240000	0	0	1	1	1	0
           109260000	0	0	1	1	1	1
           109280000	0	0	1	1	1	0
           109300000	0	0	1	1	1	1
           109320000	0	0	1	1	1	0
           109340000	0	0	1	1	1	1
           109360000	0	0	1	1	1	0
           109380000	0	0	1	1	1	1
           109400000	0	0	1	1	1	0
           109420000	0	0	1	1	1	1
           109440000	0	0	1	1	1	0
           109460000	0	0	1	1	1	1
           109480000	0	0	1	1	1	0
           109500000	0	0	1	1	1	1
           109520000	0	0	1	1	1	0
           109540000	0	0	1	1	1	1
           109560000	0	0	1	1	1	0
           109580000	0	0	1	1	1	1
           109600000	0	0	1	1	1	0
           109620000	0	0	1	1	1	1
           109640000	0	0	1	1	1	0
           109660000	0	0	1	1	1	1
           109680000	0	0	1	1	1	0
           109700000	0	0	1	1	1	1
           109720000	0	0	1	1	1	0
           109740000	0	0	1	1	1	1
           109760000	0	0	1	1	1	0
           109780000	0	0	1	1	1	1
           109800000	0	0	1	1	1	0
           109820000	0	0	1	1	1	1
           109840000	0	0	1	1	1	0
           109860000	0	0	1	1	1	1
           109880000	0	0	1	1	1	0
           109900000	0	0	1	1	1	1
           109920000	0	0	1	1	1	0
           109940000	0	0	1	1	1	1
           109960000	0	0	1	1	1	0
           109980000	0	0	1	1	1	1
           110000000	0	0	1	1	1	0
           110020000	0	0	1	1	1	1
           110040000	0	0	1	1	1	0
           110060000	0	0	1	1	1	1
           110080000	0	0	1	1	1	0
           110100000	0	0	1	1	1	1
           110120000	0	0	1	1	1	0
           110140000	0	0	1	1	1	1
           110160000	0	0	1	1	1	0
           110180000	0	0	1	1	1	1
           110200000	0	0	1	1	1	0
           110220000	0	0	1	1	1	1
           110240000	0	0	1	1	1	0
           110260000	0	0	1	1	1	1
           110280000	0	0	1	1	1	0
           110300000	0	0	1	1	1	1
           110320000	0	0	1	1	1	0
           110340000	0	0	1	1	1	1
           110360000	0	0	1	1	1	0
           110380000	0	0	1	1	1	1
           110400000	0	0	1	1	1	0
           110420000	0	0	1	1	1	1
           110440000	0	0	1	1	1	0
           110460000	0	0	1	1	1	1
           110480000	0	0	1	1	1	0
           110500000	0	0	1	1	1	1
           110520000	0	0	1	1	1	0
           110540000	0	0	1	1	1	1
           110560000	0	0	1	1	1	0
           110580000	0	0	1	1	1	1
           110600000	0	0	1	1	1	0
           110620000	0	0	1	1	1	1
           110640000	0	0	1	1	1	0
           110660000	0	0	1	1	1	1
           110680000	0	0	1	1	1	0
           110700000	0	0	1	1	1	1
           110720000	0	0	1	1	1	0
           110740000	0	0	1	1	1	1
           110760000	0	0	1	1	1	0
           110780000	0	0	1	1	1	1
           110800000	0	0	1	1	1	0
           110820000	0	0	1	1	1	1
           110840000	0	0	1	1	1	0
           110860000	0	0	1	1	1	1
           110880000	0	0	1	1	1	0
           110900000	0	0	1	1	1	1
           110920000	0	0	1	1	1	0
           110940000	0	0	1	1	1	1
           110960000	0	0	1	1	1	0
           110980000	0	0	1	1	1	1
           111000000	0	0	1	1	1	0
           111020000	0	0	1	1	1	1
           111040000	0	0	1	1	1	0
           111060000	0	0	1	1	1	1
           111080000	0	0	1	1	1	0
           111100000	0	0	1	1	1	1
           111120000	0	0	1	1	1	0
           111140000	0	0	1	1	1	1
           111160000	0	0	1	1	1	0
           111180000	0	0	1	1	1	1
           111200000	0	0	1	1	1	0
           111220000	0	0	1	1	1	1
           111240000	0	0	1	1	1	0
           111260000	0	0	1	1	1	1
           111280000	0	0	1	1	1	0
           111300000	0	0	1	1	1	1
           111320000	0	0	1	1	1	0
           111340000	0	0	1	1	1	1
           111360000	0	0	1	1	1	0
           111380000	0	0	1	1	1	1
           111400000	0	0	1	1	1	0
           111420000	0	0	1	1	1	1
           111440000	0	0	1	1	1	0
           111460000	0	0	1	1	1	1
           111480000	0	0	1	1	1	0
           111500000	0	0	1	1	1	1
           111520000	0	0	1	1	1	0
           111540000	0	0	1	1	1	1
           111560000	0	0	1	1	1	0
           111580000	0	0	1	1	1	1
           111600000	0	0	1	1	1	0
           111620000	0	0	1	1	1	1
           111640000	0	0	1	1	1	0
           111660000	0	0	1	1	1	1
           111680000	0	0	1	1	1	0
           111700000	0	0	1	1	1	1
           111720000	0	0	1	1	1	0
           111740000	0	0	1	1	1	1
           111760000	0	0	1	1	1	0
           111780000	0	0	1	1	1	1
           111800000	0	0	1	1	1	0
           111820000	0	0	1	1	1	1
           111840000	0	0	1	1	1	0
           111860000	0	0	1	1	1	1
           111880000	0	0	1	1	1	0
           111900000	0	0	1	1	1	1
           111920000	0	0	1	1	1	0
           111940000	0	0	1	1	1	1
           111960000	0	0	1	1	1	0
           111980000	0	0	1	1	1	1
           112000000	0	0	1	1	1	0
           112020000	0	0	1	1	1	1
           112040000	0	0	1	1	1	0
           112060000	0	0	1	1	1	1
           112080000	0	0	1	1	1	0
           112100000	0	0	1	1	1	1
           112120000	0	0	1	1	1	0
           112140000	0	0	1	1	1	1
           112160000	0	0	1	1	1	0
           112180000	0	0	1	1	1	1
           112200000	0	0	1	1	1	0
           112220000	0	0	1	1	1	1
           112240000	0	0	1	1	1	0
           112260000	0	0	1	1	1	1
           112280000	0	0	1	1	1	0
           112300000	0	0	1	1	1	1
           112320000	0	0	1	1	1	0
           112340000	0	0	1	1	1	1
           112360000	0	0	1	1	1	0
           112380000	0	0	1	1	1	1
           112400000	0	0	1	1	1	0
           112420000	0	0	1	1	1	1
           112440000	0	0	1	1	1	0
           112460000	0	0	1	1	1	1
           112480000	0	0	1	1	1	0
           112500000	0	0	1	1	1	1
           112520000	0	0	1	1	1	0
           112540000	0	0	1	1	1	1
           112560000	0	0	1	1	1	0
           112580000	0	0	1	1	1	1
           112600000	0	0	1	1	1	0
           112620000	0	0	1	1	1	1
           112640000	0	0	1	1	1	0
           112660000	0	0	1	1	1	1
           112680000	0	0	1	1	1	0
           112700000	0	0	1	1	1	1
           112720000	0	0	1	1	1	0
           112740000	0	0	1	1	1	1
           112760000	0	0	1	1	1	0
           112780000	0	0	1	1	1	1
           112800000	0	0	1	1	1	0
           112820000	0	0	1	1	1	1
           112840000	0	0	1	1	1	0
           112860000	0	0	1	1	1	1
           112880000	0	0	1	1	1	0
           112900000	0	0	1	1	1	1
           112920000	0	0	1	1	1	0
           112940000	0	0	1	1	1	1
           112960000	0	0	1	1	1	0
           112980000	0	0	1	1	1	1
           113000000	0	0	1	1	1	0
           113020000	0	0	1	1	1	1
           113040000	0	0	1	1	1	0
           113060000	0	0	1	1	1	1
           113080000	0	0	1	1	1	0
           113100000	0	0	1	1	1	1
           113120000	0	0	1	1	1	0
           113140000	0	0	1	1	1	1
           113160000	0	0	1	1	1	0
           113180000	0	0	1	1	1	1
           113200000	0	0	1	1	1	0
           113220000	0	0	1	1	1	1
           113240000	0	0	1	1	1	0
           113260000	0	0	1	1	1	1
           113280000	0	0	1	1	1	0
           113300000	0	0	1	1	1	1
           113320000	0	0	1	1	1	0
           113340000	0	0	1	1	1	1
           113360000	0	0	1	1	1	0
           113380000	0	0	1	1	1	1
           113400000	0	0	1	1	1	0
           113420000	0	0	1	1	1	1
           113440000	0	0	1	1	1	0
           113460000	0	0	1	1	1	1
           113480000	0	0	1	1	1	0
           113500000	0	0	1	1	1	1
           113520000	0	0	1	1	1	0
           113540000	0	0	1	1	1	1
           113560000	0	0	1	1	1	0
           113580000	0	0	1	1	1	1
           113600000	0	0	1	1	1	0
           113620000	0	0	1	1	1	1
           113640000	0	0	1	1	1	0
           113660000	0	0	1	1	1	1
           113680000	0	0	1	1	1	0
           113700000	0	0	1	1	1	1
           113720000	0	0	1	1	1	0
           113740000	0	0	1	1	1	1
           113760000	0	0	1	1	1	0
           113780000	0	0	1	1	1	1
           113800000	0	0	1	1	1	0
           113820000	0	0	1	1	1	1
           113840000	0	0	1	1	1	0
           113860000	0	0	1	1	1	1
           113880000	0	0	1	1	1	0
           113900000	0	0	1	1	1	1
           113920000	0	0	1	1	1	0
           113940000	0	0	1	1	1	1
           113960000	0	0	1	1	1	0
           113980000	0	0	1	1	1	1
           114000000	0	0	1	1	1	0
           114020000	0	0	1	1	1	1
           114040000	0	0	1	1	1	0
           114060000	0	0	1	1	1	1
           114080000	0	0	1	1	1	0
           114100000	0	0	1	1	1	1
           114120000	0	0	1	1	1	0
           114140000	0	0	1	1	1	1
           114160000	0	0	1	1	1	0
           114180000	0	0	1	1	1	1
           114200000	0	0	1	1	1	0
           114220000	0	0	1	1	1	1
           114240000	0	0	1	1	1	0
           114260000	0	0	1	1	1	1
           114280000	0	0	1	1	1	0
           114300000	0	0	1	1	1	1
           114320000	0	0	1	1	1	0
           114340000	0	0	1	1	1	1
           114360000	0	0	1	1	1	0
           114380000	0	0	1	1	1	1
           114400000	0	0	1	1	1	0
           114420000	0	0	1	1	1	1
           114440000	0	0	1	1	1	0
           114460000	0	0	1	1	1	1
           114480000	0	0	1	1	1	0
           114500000	0	0	1	1	1	1
           114520000	0	0	1	1	1	0
           114540000	0	0	1	1	1	1
           114560000	0	0	1	1	1	0
           114580000	0	0	1	1	1	1
           114600000	0	0	1	1	1	0
           114620000	0	0	1	1	1	1
           114640000	0	0	1	1	1	0
           114660000	0	0	1	1	1	1
           114680000	0	0	1	1	1	0
           114700000	0	0	1	1	1	1
           114720000	0	0	1	1	1	0
           114740000	0	0	1	1	1	1
           114760000	0	0	1	1	1	0
           114780000	0	0	1	1	1	1
           114800000	0	0	1	1	1	0
           114820000	0	0	1	1	1	1
           114840000	0	0	1	1	1	0
           114860000	0	0	1	1	1	1
           114880000	0	0	1	1	1	0
           114900000	0	0	1	1	1	1
           114920000	0	0	1	1	1	0
           114940000	0	0	1	1	1	1
           114960000	0	0	1	1	1	0
           114980000	0	0	1	1	1	1
           115000000	0	0	1	1	1	0
           115020000	0	0	1	1	1	1
           115040000	0	0	1	1	1	0
           115060000	0	0	1	1	1	1
           115080000	0	0	1	1	1	0
           115100000	0	0	1	1	1	1
           115120000	0	0	1	1	1	0
           115140000	0	0	1	1	1	1
           115160000	0	0	1	1	1	0
           115180000	0	0	1	1	1	1
           115200000	0	0	1	1	1	0
           115220000	0	0	1	1	1	1
           115240000	0	0	1	1	1	0
           115260000	0	0	1	1	1	1
           115280000	0	0	1	1	1	0
           115300000	0	0	1	1	1	1
           115320000	0	0	1	1	1	0
           115340000	0	0	1	1	1	1
           115360000	0	0	1	1	1	0
           115380000	0	0	1	1	1	1
           115400000	0	0	1	1	1	0
           115420000	0	0	1	1	1	1
           115440000	0	0	1	1	1	0
           115460000	0	0	1	1	1	1
           115480000	0	0	1	1	1	0
           115500000	0	0	1	1	1	1
           115520000	0	0	1	1	1	0
           115540000	0	0	1	1	1	1
           115560000	0	0	1	1	1	0
           115580000	0	0	1	1	1	1
           115600000	0	0	1	1	1	0
           115620000	0	0	1	1	1	1
           115640000	0	0	1	1	1	0
           115660000	0	0	1	1	1	1
           115680000	0	0	1	1	1	0
           115700000	0	0	1	1	1	1
           115720000	0	0	1	1	1	0
           115740000	0	0	1	1	1	1
           115760000	0	0	1	1	1	0
           115780000	0	0	1	1	1	1
           115800000	0	0	1	1	1	0
           115820000	0	0	1	1	1	1
           115840000	0	0	1	1	1	0
           115860000	0	0	1	1	1	1
           115880000	0	0	1	1	1	0
           115900000	0	0	1	1	1	1
           115920000	0	0	1	1	1	0
           115940000	0	0	1	1	1	1
           115960000	0	0	1	1	1	0
           115980000	0	0	1	1	1	1
           116000000	0	0	1	1	1	0
           116020000	0	0	1	1	1	1
           116040000	0	0	1	1	1	0
           116060000	0	0	1	1	1	1
           116080000	0	0	1	1	1	0
           116100000	0	0	1	1	1	1
           116120000	0	0	1	1	1	0
           116140000	0	0	1	1	1	1
           116160000	0	0	1	1	1	0
           116180000	0	0	1	1	1	1
           116200000	0	0	1	1	1	0
           116220000	0	0	1	1	1	1
           116240000	0	0	1	1	1	0
           116260000	0	0	1	1	1	1
           116280000	0	0	1	1	1	0
           116300000	0	0	1	1	1	1
           116320000	0	0	1	1	1	0
           116340000	0	0	1	1	1	1
           116360000	0	0	1	1	1	0
           116380000	0	0	1	1	1	1
           116400000	0	0	1	1	1	0
           116420000	0	0	1	1	1	1
           116440000	0	0	1	1	1	0
           116460000	0	0	1	1	1	1
           116480000	0	0	1	1	1	0
           116500000	0	0	1	1	1	1
           116520000	0	0	1	1	1	0
           116540000	0	0	1	1	1	1
           116560000	0	0	1	1	1	0
           116580000	0	0	1	1	1	1
           116600000	0	0	1	1	1	0
           116620000	0	0	1	1	1	1
           116640000	0	0	1	1	1	0
           116660000	0	0	1	1	1	1
           116680000	0	0	1	1	1	0
           116700000	0	0	1	1	1	1
           116720000	0	0	1	1	1	0
           116740000	0	0	1	1	1	1
           116760000	0	0	1	1	1	0
           116780000	0	0	1	1	1	1
           116800000	0	0	1	1	1	0
           116820000	0	0	1	1	1	1
           116840000	0	0	1	1	1	0
           116860000	0	0	1	1	1	1
           116880000	0	0	1	1	1	0
           116900000	0	0	1	1	1	1
           116920000	0	0	1	1	1	0
           116940000	0	0	1	1	1	1
           116960000	0	0	1	1	1	0
           116980000	0	0	1	1	1	1
           117000000	0	0	1	1	1	0
           117020000	0	0	1	1	1	1
           117040000	0	0	1	1	1	0
           117060000	0	0	1	1	1	1
           117080000	0	0	1	1	1	0
           117100000	0	0	1	1	1	1
           117120000	0	0	1	1	1	0
           117140000	0	0	1	1	1	1
           117160000	0	0	1	1	1	0
           117180000	0	0	1	1	1	1
           117200000	0	0	1	1	1	0
           117220000	0	0	1	1	1	1
           117240000	0	0	1	1	1	0
           117260000	0	0	1	1	1	1
           117280000	0	0	1	1	1	0
           117300000	0	0	1	1	1	1
           117320000	0	0	1	1	1	0
           117340000	0	0	1	1	1	1
           117360000	0	0	1	1	1	0
           117380000	0	0	1	1	1	1
           117400000	0	0	1	1	1	0
           117420000	0	0	1	1	1	1
           117440000	0	0	1	1	1	0
           117460000	0	0	1	1	1	1
           117480000	0	0	1	1	1	0
           117500000	0	0	1	1	1	1
           117520000	0	0	1	1	1	0
           117540000	0	0	1	1	1	1
           117560000	0	0	1	1	1	0
           117580000	0	0	1	1	1	1
           117600000	0	0	1	1	1	0
           117620000	0	0	1	1	1	1
           117640000	0	0	1	1	1	0
           117660000	0	0	1	1	1	1
           117680000	0	0	1	1	1	0
           117700000	0	0	1	1	1	1
           117720000	0	0	1	1	1	0
           117740000	0	0	1	1	1	1
           117760000	0	0	1	1	1	0
           117780000	0	0	1	1	1	1
           117800000	0	0	1	1	1	0
           117820000	0	0	1	1	1	1
           117840000	0	0	1	1	1	0
           117860000	0	0	1	1	1	1
           117880000	0	0	1	1	1	0
           117900000	0	0	1	1	1	1
           117920000	0	0	1	1	1	0
           117940000	0	0	1	1	1	1
           117960000	0	0	1	1	1	0
           117980000	0	0	1	1	1	1
           118000000	0	0	1	1	1	0
           118020000	0	0	1	1	1	1
           118040000	0	0	1	1	1	0
           118060000	0	0	1	1	1	1
           118080000	0	0	1	1	1	0
           118100000	0	0	1	1	1	1
           118120000	0	0	1	1	1	0
           118140000	0	0	1	1	1	1
           118160000	0	0	1	1	1	0
           118180000	0	0	1	1	1	1
           118200000	0	0	1	1	1	0
           118220000	0	0	1	1	1	1
           118240000	0	0	1	1	1	0
           118260000	0	0	1	1	1	1
           118280000	0	0	1	1	1	0
